chr	start	end	methylation_pct	coverage	sample_id	condition
chr22	18590000	18590002	47.0	53	E032_monocyte	monocyte
chr22	18592000	18592002	41.2	28	E032_monocyte	monocyte
chr22	18594000	18594002	57.3	50	E032_monocyte	monocyte
chr22	18596000	18596002	22.5	17	E032_monocyte	monocyte
chr22	18598000	18598002	65.2	53	E032_monocyte	monocyte
chr22	18600000	18600002	36.3	10	E032_monocyte	monocyte
chr22	18602000	18602002	54.5	22	E032_monocyte	monocyte
chr22	18604000	18604002	57.4	65	E032_monocyte	monocyte
chr22	18606000	18606002	12.0	67	E032_monocyte	monocyte
chr22	18608000	18608002	41.5	25	E032_monocyte	monocyte
chr22	18610000	18610002	43.3	74	E032_monocyte	monocyte
chr22	18612000	18612002	0	53	E032_monocyte	monocyte
chr22	18614000	18614002	11.6	57	E032_monocyte	monocyte
chr22	18616000	18616002	73.2	42	E032_monocyte	monocyte
chr22	18618000	18618002	41.0	27	E032_monocyte	monocyte
chr22	18620000	18620002	25.5	37	E032_monocyte	monocyte
chr22	18622000	18622002	38.1	37	E032_monocyte	monocyte
chr22	18624000	18624002	61.3	57	E032_monocyte	monocyte
chr22	18626000	18626002	49.8	14	E032_monocyte	monocyte
chr22	18628000	18628002	46.9	64	E032_monocyte	monocyte
chr22	18630000	18630002	41.5	46	E032_monocyte	monocyte
chr22	18632000	18632002	33.3	73	E032_monocyte	monocyte
chr22	18634000	18634002	32.4	43	E032_monocyte	monocyte
chr22	18636000	18636002	30.1	52	E032_monocyte	monocyte
chr22	18638000	18638002	46.3	20	E032_monocyte	monocyte
chr22	18640000	18640002	61.7	74	E032_monocyte	monocyte
chr22	18642000	18642002	45.2	5	E032_monocyte	monocyte
chr22	18644000	18644002	67.7	6	E032_monocyte	monocyte
chr22	18646000	18646002	71.6	38	E032_monocyte	monocyte
chr22	18648000	18648002	49.8	59	E032_monocyte	monocyte
chr22	18650000	18650002	52.2	22	E032_monocyte	monocyte
chr22	18652000	18652002	56.4	18	E032_monocyte	monocyte
chr22	18654000	18654002	32.8	38	E032_monocyte	monocyte
chr22	18656000	18656002	25.0	63	E032_monocyte	monocyte
chr22	18658000	18658002	23.2	19	E032_monocyte	monocyte
chr22	18660000	18660002	20.6	80	E032_monocyte	monocyte
chr22	18662000	18662002	36.4	45	E032_monocyte	monocyte
chr22	18664000	18664002	49.4	78	E032_monocyte	monocyte
chr22	18666000	18666002	7.0	57	E032_monocyte	monocyte
chr22	18668000	18668002	36.0	68	E032_monocyte	monocyte
chr22	18670000	18670002	37.9	56	E032_monocyte	monocyte
chr22	18672000	18672002	38.4	5	E032_monocyte	monocyte
chr22	18674000	18674002	65.1	77	E032_monocyte	monocyte
chr22	18676000	18676002	48.2	40	E032_monocyte	monocyte
chr22	18678000	18678002	55.8	70	E032_monocyte	monocyte
chr22	18680000	18680002	28.6	45	E032_monocyte	monocyte
chr22	18682000	18682002	43.4	49	E032_monocyte	monocyte
chr22	18684000	18684002	57.9	47	E032_monocyte	monocyte
chr22	18686000	18686002	55.2	73	E032_monocyte	monocyte
chr22	18688000	18688002	39.9	67	E032_monocyte	monocyte
chr22	18690000	18690002	23.5	20	E032_monocyte	monocyte
chr22	18692000	18692002	9.9	7	E032_monocyte	monocyte
chr22	18694000	18694002	49.0	59	E032_monocyte	monocyte
chr22	18696000	18696002	53.1	20	E032_monocyte	monocyte
chr22	18698000	18698002	4.3	18	E032_monocyte	monocyte
chr22	18700000	18700002	41.4	39	E032_monocyte	monocyte
chr22	18702000	18702002	11.4	9	E032_monocyte	monocyte
chr22	18704000	18704002	50.6	80	E032_monocyte	monocyte
chr22	18706000	18706002	74.8	69	E032_monocyte	monocyte
chr22	18708000	18708002	42.0	69	E032_monocyte	monocyte
chr22	18710000	18710002	7.8	68	E032_monocyte	monocyte
chr22	18712000	18712002	44.7	50	E032_monocyte	monocyte
chr22	18714000	18714002	56.2	70	E032_monocyte	monocyte
chr22	18716000	18716002	41.9	56	E032_monocyte	monocyte
chr22	18718000	18718002	50.8	41	E032_monocyte	monocyte
chr22	18720000	18720002	41.1	37	E032_monocyte	monocyte
chr22	18722000	18722002	23.6	17	E032_monocyte	monocyte
chr22	18724000	18724002	40.2	6	E032_monocyte	monocyte
chr22	18726000	18726002	41.9	19	E032_monocyte	monocyte
chr22	18728000	18728002	53.0	70	E032_monocyte	monocyte
chr22	18730000	18730002	35.1	58	E032_monocyte	monocyte
chr22	18732000	18732002	49.5	21	E032_monocyte	monocyte
chr22	18734000	18734002	38.2	55	E032_monocyte	monocyte
chr22	18736000	18736002	47.9	26	E032_monocyte	monocyte
chr22	18738000	18738002	48.7	10	E032_monocyte	monocyte
chr22	18740000	18740002	45.0	26	E032_monocyte	monocyte
chr22	18742000	18742002	37.4	34	E032_monocyte	monocyte
chr22	18744000	18744002	56.2	50	E032_monocyte	monocyte
chr22	18746000	18746002	27.3	62	E032_monocyte	monocyte
chr22	18748000	18748002	38.2	40	E032_monocyte	monocyte
chr22	18750000	18750002	40.4	13	E032_monocyte	monocyte
chr22	18752000	18752002	63.3	68	E032_monocyte	monocyte
chr22	18754000	18754002	42.9	80	E032_monocyte	monocyte
chr22	18756000	18756002	46.3	77	E032_monocyte	monocyte
chr22	18758000	18758002	29.9	32	E032_monocyte	monocyte
chr22	18760000	18760002	47.8	35	E032_monocyte	monocyte
chr22	18762000	18762002	52.2	75	E032_monocyte	monocyte
chr22	18764000	18764002	36.7	66	E032_monocyte	monocyte
chr22	18766000	18766002	35.9	44	E032_monocyte	monocyte
chr22	18768000	18768002	57.3	23	E032_monocyte	monocyte
chr22	18770000	18770002	52.4	23	E032_monocyte	monocyte
chr22	18772000	18772002	40.1	64	E032_monocyte	monocyte
chr22	18774000	18774002	21.2	8	E032_monocyte	monocyte
chr22	18776000	18776002	19.1	65	E032_monocyte	monocyte
chr22	18778000	18778002	27.2	24	E032_monocyte	monocyte
chr22	18780000	18780002	38.5	78	E032_monocyte	monocyte
chr22	18782000	18782002	0	57	E032_monocyte	monocyte
chr22	18784000	18784002	42.6	15	E032_monocyte	monocyte
chr22	18786000	18786002	49.0	68	E032_monocyte	monocyte
chr22	18788000	18788002	54.6	28	E032_monocyte	monocyte
chr22	18790000	18790002	17.7	42	E032_monocyte	monocyte
chr22	18792000	18792002	68.2	32	E032_monocyte	monocyte
chr22	18794000	18794002	42.5	27	E032_monocyte	monocyte
chr22	18796000	18796002	33.7	11	E032_monocyte	monocyte
chr22	18798000	18798002	43.5	9	E032_monocyte	monocyte
chr22	18800000	18800002	45.2	60	E032_monocyte	monocyte
chr22	18802000	18802002	53.8	17	E032_monocyte	monocyte
chr22	18804000	18804002	36.0	65	E032_monocyte	monocyte
chr22	18806000	18806002	30.4	6	E032_monocyte	monocyte
chr22	18808000	18808002	49.0	26	E032_monocyte	monocyte
chr22	18810000	18810002	52.2	12	E032_monocyte	monocyte
chr22	18812000	18812002	47.9	9	E032_monocyte	monocyte
chr22	18814000	18814002	36.5	9	E032_monocyte	monocyte
chr22	18816000	18816002	18.4	35	E032_monocyte	monocyte
chr22	18818000	18818002	25.4	55	E032_monocyte	monocyte
chr22	18820000	18820002	52.2	22	E032_monocyte	monocyte
chr22	18822000	18822002	30.4	13	E032_monocyte	monocyte
chr22	18824000	18824002	31.1	74	E032_monocyte	monocyte
chr22	18826000	18826002	35.7	79	E032_monocyte	monocyte
chr22	18828000	18828002	53.4	65	E032_monocyte	monocyte
chr22	18830000	18830002	42.7	45	E032_monocyte	monocyte
chr22	18832000	18832002	46.6	36	E032_monocyte	monocyte
chr22	18834000	18834002	41.3	22	E032_monocyte	monocyte
chr22	18836000	18836002	26.6	6	E032_monocyte	monocyte
chr22	18838000	18838002	63.2	8	E032_monocyte	monocyte
chr22	18840000	18840002	43.1	64	E032_monocyte	monocyte
chr22	18842000	18842002	30.0	16	E032_monocyte	monocyte
chr22	18844000	18844002	49.7	62	E032_monocyte	monocyte
chr22	18846000	18846002	64.2	26	E032_monocyte	monocyte
chr22	18848000	18848002	43.9	74	E032_monocyte	monocyte
chr22	18850000	18850002	46.1	53	E032_monocyte	monocyte
chr22	18852000	18852002	17.4	65	E032_monocyte	monocyte
chr22	18854000	18854002	30.0	14	E032_monocyte	monocyte
chr22	18856000	18856002	30.1	28	E032_monocyte	monocyte
chr22	18858000	18858002	25.5	20	E032_monocyte	monocyte
chr22	18860000	18860002	67.6	45	E032_monocyte	monocyte
chr22	18862000	18862002	44.4	40	E032_monocyte	monocyte
chr22	18864000	18864002	38.9	68	E032_monocyte	monocyte
chr22	18866000	18866002	13.4	19	E032_monocyte	monocyte
chr22	18868000	18868002	22.9	13	E032_monocyte	monocyte
chr22	18870000	18870002	32.0	65	E032_monocyte	monocyte
chr22	18872000	18872002	48.3	44	E032_monocyte	monocyte
chr22	18874000	18874002	25.7	36	E032_monocyte	monocyte
chr22	18876000	18876002	4.2	23	E032_monocyte	monocyte
chr22	18878000	18878002	63.7	33	E032_monocyte	monocyte
chr22	18880000	18880002	40.8	21	E032_monocyte	monocyte
chr22	18882000	18882002	27.5	28	E032_monocyte	monocyte
chr22	18884000	18884002	35.8	55	E032_monocyte	monocyte
chr22	18886000	18886002	45.1	6	E032_monocyte	monocyte
chr22	18888000	18888002	45.9	80	E032_monocyte	monocyte
chr22	18890000	18890002	47.5	39	E032_monocyte	monocyte
chr22	18892000	18892002	40.3	7	E032_monocyte	monocyte
chr22	18894000	18894002	31.7	79	E032_monocyte	monocyte
chr22	18896000	18896002	36.7	62	E032_monocyte	monocyte
chr22	18898000	18898002	64.5	65	E032_monocyte	monocyte
chr22	18900000	18900002	50.8	7	E032_monocyte	monocyte
chr22	18902000	18902002	30.3	31	E032_monocyte	monocyte
chr22	18904000	18904002	32.8	50	E032_monocyte	monocyte
chr22	18906000	18906002	26.1	45	E032_monocyte	monocyte
chr22	18908000	18908002	68.2	65	E032_monocyte	monocyte
chr22	18910000	18910002	59.0	57	E032_monocyte	monocyte
chr22	18912000	18912002	54.8	43	E032_monocyte	monocyte
chr22	18914000	18914002	48.0	76	E032_monocyte	monocyte
chr22	18916000	18916002	79.4	22	E032_monocyte	monocyte
chr22	18918000	18918002	46.0	39	E032_monocyte	monocyte
chr22	18920000	18920002	66.6	50	E032_monocyte	monocyte
chr22	18922000	18922002	31.0	79	E032_monocyte	monocyte
chr22	18924000	18924002	32.9	9	E032_monocyte	monocyte
chr22	18926000	18926002	38.2	21	E032_monocyte	monocyte
chr22	18928000	18928002	55.4	19	E032_monocyte	monocyte
chr22	18930000	18930002	52.1	45	E032_monocyte	monocyte
chr22	18932000	18932002	57.9	16	E032_monocyte	monocyte
chr22	18934000	18934002	34.8	26	E032_monocyte	monocyte
chr22	18936000	18936002	46.4	56	E032_monocyte	monocyte
chr22	18938000	18938002	22.4	41	E032_monocyte	monocyte
chr22	18940000	18940002	37.0	57	E032_monocyte	monocyte
chr22	18942000	18942002	13.2	37	E032_monocyte	monocyte
chr22	18944000	18944002	24.3	70	E032_monocyte	monocyte
chr22	18946000	18946002	42.1	58	E032_monocyte	monocyte
chr22	18948000	18948002	51.7	12	E032_monocyte	monocyte
chr22	18950000	18950002	52.0	6	E032_monocyte	monocyte
chr22	18952000	18952002	28.1	63	E032_monocyte	monocyte
chr22	18954000	18954002	40.0	38	E032_monocyte	monocyte
chr22	18956000	18956002	64.7	61	E032_monocyte	monocyte
chr22	18958000	18958002	43.7	76	E032_monocyte	monocyte
chr22	18960000	18960002	80.7	19	E032_monocyte	monocyte
chr22	18962000	18962002	33.9	78	E032_monocyte	monocyte
chr22	18964000	18964002	52.2	77	E032_monocyte	monocyte
chr22	18966000	18966002	42.5	21	E032_monocyte	monocyte
chr22	18968000	18968002	50.9	11	E032_monocyte	monocyte
chr22	18970000	18970002	46.5	56	E032_monocyte	monocyte
chr22	18972000	18972002	18.2	72	E032_monocyte	monocyte
chr22	18974000	18974002	29.5	30	E032_monocyte	monocyte
chr22	18976000	18976002	10.0	21	E032_monocyte	monocyte
chr22	18978000	18978002	63.9	30	E032_monocyte	monocyte
chr22	18980000	18980002	49.2	40	E032_monocyte	monocyte
chr22	18982000	18982002	0	74	E032_monocyte	monocyte
chr22	18984000	18984002	38.1	62	E032_monocyte	monocyte
chr22	18986000	18986002	56.0	10	E032_monocyte	monocyte
chr22	18988000	18988002	32.5	78	E032_monocyte	monocyte
chr22	18990000	18990002	39.8	72	E032_monocyte	monocyte
chr22	18992000	18992002	29.8	28	E032_monocyte	monocyte
chr22	18994000	18994002	46.4	23	E032_monocyte	monocyte
chr22	18996000	18996002	39.5	13	E032_monocyte	monocyte
chr22	18998000	18998002	38.0	26	E032_monocyte	monocyte
chr22	19000000	19000002	47.6	23	E032_monocyte	monocyte
chr22	19002000	19002002	63.0	6	E032_monocyte	monocyte
chr22	19004000	19004002	31.5	31	E032_monocyte	monocyte
chr22	19006000	19006002	50.4	32	E032_monocyte	monocyte
chr22	19008000	19008002	43.1	75	E032_monocyte	monocyte
chr22	19010000	19010002	40.0	71	E032_monocyte	monocyte
chr22	19012000	19012002	20.9	56	E032_monocyte	monocyte
chr22	19014000	19014002	58.6	63	E032_monocyte	monocyte
chr22	19016000	19016002	40.5	5	E032_monocyte	monocyte
chr22	19018000	19018002	47.3	5	E032_monocyte	monocyte
chr22	19020000	19020002	20.6	77	E032_monocyte	monocyte
chr22	19022000	19022002	38.0	16	E032_monocyte	monocyte
chr22	19024000	19024002	45.5	5	E032_monocyte	monocyte
chr22	19026000	19026002	45.2	7	E032_monocyte	monocyte
chr22	19028000	19028002	14.1	16	E032_monocyte	monocyte
chr22	19030000	19030002	25.8	54	E032_monocyte	monocyte
chr22	19032000	19032002	17.5	24	E032_monocyte	monocyte
chr22	19034000	19034002	29.8	35	E032_monocyte	monocyte
chr22	19036000	19036002	51.3	63	E032_monocyte	monocyte
chr22	19038000	19038002	53.4	79	E032_monocyte	monocyte
chr22	19040000	19040002	23.2	78	E032_monocyte	monocyte
chr22	19042000	19042002	8.0	63	E032_monocyte	monocyte
chr22	19044000	19044002	38.7	54	E032_monocyte	monocyte
chr22	19046000	19046002	19.2	6	E032_monocyte	monocyte
chr22	19048000	19048002	16.5	43	E032_monocyte	monocyte
chr22	19050000	19050002	33.7	74	E032_monocyte	monocyte
chr22	19052000	19052002	76.7	75	E032_monocyte	monocyte
chr22	19054000	19054002	37.5	59	E032_monocyte	monocyte
chr22	19056000	19056002	28.5	36	E032_monocyte	monocyte
chr22	19058000	19058002	41.5	10	E032_monocyte	monocyte
chr22	19060000	19060002	72.1	80	E032_monocyte	monocyte
chr22	19062000	19062002	50.6	70	E032_monocyte	monocyte
chr22	19064000	19064002	38.2	60	E032_monocyte	monocyte
chr22	19066000	19066002	50.4	20	E032_monocyte	monocyte
chr22	19068000	19068002	58.6	36	E032_monocyte	monocyte
chr22	19070000	19070002	24.7	62	E032_monocyte	monocyte
chr22	19072000	19072002	45.9	15	E032_monocyte	monocyte
chr22	19074000	19074002	43.3	45	E032_monocyte	monocyte
chr22	19076000	19076002	57.1	52	E032_monocyte	monocyte
chr22	19078000	19078002	51.2	38	E032_monocyte	monocyte
chr22	19080000	19080002	36.0	78	E032_monocyte	monocyte
chr22	19082000	19082002	47.3	44	E032_monocyte	monocyte
chr22	19084000	19084002	41.7	38	E032_monocyte	monocyte
chr22	19086000	19086002	42.3	6	E032_monocyte	monocyte
chr22	19088000	19088002	49.2	35	E032_monocyte	monocyte
chr22	19090000	19090002	44.2	40	E032_monocyte	monocyte
chr22	19092000	19092002	36.8	46	E032_monocyte	monocyte
chr22	19094000	19094002	41.9	53	E032_monocyte	monocyte
chr22	19096000	19096002	59.2	37	E032_monocyte	monocyte
chr22	19098000	19098002	32.9	41	E032_monocyte	monocyte
chr22	19100000	19100002	19.6	56	E032_monocyte	monocyte
chr22	19102000	19102002	28.5	60	E032_monocyte	monocyte
chr22	19104000	19104002	17.8	17	E032_monocyte	monocyte
chr22	19106000	19106002	48.5	12	E032_monocyte	monocyte
chr22	19108000	19108002	28.8	7	E032_monocyte	monocyte
chr22	19110000	19110002	36.3	22	E032_monocyte	monocyte
chr22	19112000	19112002	34.9	16	E032_monocyte	monocyte
chr22	19114000	19114002	22.0	69	E032_monocyte	monocyte
chr22	19116000	19116002	44.7	33	E032_monocyte	monocyte
chr22	19118000	19118002	46.7	70	E032_monocyte	monocyte
chr22	19120000	19120002	8.0	41	E032_monocyte	monocyte
chr22	19122000	19122002	51.1	5	E032_monocyte	monocyte
chr22	19124000	19124002	58.7	23	E032_monocyte	monocyte
chr22	19126000	19126002	65.5	9	E032_monocyte	monocyte
chr22	19128000	19128002	22.7	13	E032_monocyte	monocyte
chr22	19130000	19130002	36.6	68	E032_monocyte	monocyte
chr22	19132000	19132002	39.0	22	E032_monocyte	monocyte
chr22	19134000	19134002	53.3	64	E032_monocyte	monocyte
chr22	19136000	19136002	44.7	29	E032_monocyte	monocyte
chr22	19138000	19138002	72.8	57	E032_monocyte	monocyte
chr22	19140000	19140002	26.1	33	E032_monocyte	monocyte
chr22	19142000	19142002	74.1	49	E032_monocyte	monocyte
chr22	19144000	19144002	42.8	42	E032_monocyte	monocyte
chr22	19146000	19146002	39.9	16	E032_monocyte	monocyte
chr22	19148000	19148002	43.6	76	E032_monocyte	monocyte
chr22	19150000	19150002	45.6	22	E032_monocyte	monocyte
chr22	19152000	19152002	27.2	75	E032_monocyte	monocyte
chr22	19154000	19154002	35.7	19	E032_monocyte	monocyte
chr22	19156000	19156002	26.3	27	E032_monocyte	monocyte
chr22	19158000	19158002	7.4	46	E032_monocyte	monocyte
chr22	19160000	19160002	38.4	55	E032_monocyte	monocyte
chr22	19162000	19162002	42.3	19	E032_monocyte	monocyte
chr22	19164000	19164002	44.0	27	E032_monocyte	monocyte
chr22	19166000	19166002	36.4	33	E032_monocyte	monocyte
chr22	19168000	19168002	54.9	8	E032_monocyte	monocyte
chr22	19170000	19170002	45.4	11	E032_monocyte	monocyte
chr22	19172000	19172002	56.6	71	E032_monocyte	monocyte
chr22	19174000	19174002	49.8	23	E032_monocyte	monocyte
chr22	19176000	19176002	36.4	27	E032_monocyte	monocyte
chr22	19178000	19178002	41.0	30	E032_monocyte	monocyte
chr22	19180000	19180002	47.8	59	E032_monocyte	monocyte
chr22	19182000	19182002	39.2	13	E032_monocyte	monocyte
chr22	19184000	19184002	35.4	38	E032_monocyte	monocyte
chr22	19186000	19186002	46.2	73	E032_monocyte	monocyte
chr22	19188000	19188002	39.5	59	E032_monocyte	monocyte
chr22	19190000	19190002	37.8	60	E032_monocyte	monocyte
chr22	19192000	19192002	40.1	38	E032_monocyte	monocyte
chr22	19194000	19194002	29.3	44	E032_monocyte	monocyte
chr22	19196000	19196002	36.6	44	E032_monocyte	monocyte
chr22	19198000	19198002	43.1	27	E032_monocyte	monocyte
chr22	19200000	19200002	72.7	58	E032_monocyte	monocyte
chr22	19202000	19202002	14.3	33	E032_monocyte	monocyte
chr22	19204000	19204002	47.6	8	E032_monocyte	monocyte
chr22	19206000	19206002	29.9	18	E032_monocyte	monocyte
chr22	19208000	19208002	30.3	5	E032_monocyte	monocyte
chr22	19210000	19210002	30.6	51	E032_monocyte	monocyte
chr22	19212000	19212002	15.3	31	E032_monocyte	monocyte
chr22	19214000	19214002	40.1	44	E032_monocyte	monocyte
chr22	19216000	19216002	31.5	35	E032_monocyte	monocyte
chr22	19218000	19218002	40.4	49	E032_monocyte	monocyte
chr22	19220000	19220002	25.3	67	E032_monocyte	monocyte
chr22	19222000	19222002	34.4	57	E032_monocyte	monocyte
chr22	19224000	19224002	31.3	45	E032_monocyte	monocyte
chr22	19226000	19226002	38.1	17	E032_monocyte	monocyte
chr22	19228000	19228002	40.0	63	E032_monocyte	monocyte
chr22	19230000	19230002	32.2	28	E032_monocyte	monocyte
chr22	19232000	19232002	5.2	70	E032_monocyte	monocyte
chr22	19234000	19234002	67.2	55	E032_monocyte	monocyte
chr22	19236000	19236002	53.4	54	E032_monocyte	monocyte
chr22	19238000	19238002	20.8	49	E032_monocyte	monocyte
chr22	19240000	19240002	63.9	24	E032_monocyte	monocyte
chr22	19242000	19242002	29.1	21	E032_monocyte	monocyte
chr22	19244000	19244002	39.0	61	E032_monocyte	monocyte
chr22	19246000	19246002	45.9	57	E032_monocyte	monocyte
chr22	19248000	19248002	49.7	39	E032_monocyte	monocyte
chr22	19250000	19250002	27.0	42	E032_monocyte	monocyte
chr22	19252000	19252002	12.2	25	E032_monocyte	monocyte
chr22	19254000	19254002	44.7	79	E032_monocyte	monocyte
chr22	19256000	19256002	49.5	6	E032_monocyte	monocyte
chr22	19258000	19258002	43.8	9	E032_monocyte	monocyte
chr22	19260000	19260002	10.3	70	E032_monocyte	monocyte
chr22	19262000	19262002	58.2	43	E032_monocyte	monocyte
chr22	19264000	19264002	22.8	43	E032_monocyte	monocyte
chr22	19266000	19266002	39.9	23	E032_monocyte	monocyte
chr22	19268000	19268002	49.2	39	E032_monocyte	monocyte
chr22	19270000	19270002	49.2	31	E032_monocyte	monocyte
chr22	19272000	19272002	35.4	58	E032_monocyte	monocyte
chr22	19274000	19274002	52.0	53	E032_monocyte	monocyte
chr22	19276000	19276002	5.2	24	E032_monocyte	monocyte
chr22	19278000	19278002	29.3	16	E032_monocyte	monocyte
chr22	19280000	19280002	29.0	37	E032_monocyte	monocyte
chr22	19282000	19282002	58.3	50	E032_monocyte	monocyte
chr22	19284000	19284002	46.0	27	E032_monocyte	monocyte
chr22	19286000	19286002	49.9	7	E032_monocyte	monocyte
chr22	19288000	19288002	61.6	40	E032_monocyte	monocyte
chr22	19290000	19290002	35.9	41	E032_monocyte	monocyte
chr22	19292000	19292002	36.0	20	E032_monocyte	monocyte
chr22	19294000	19294002	35.0	17	E032_monocyte	monocyte
chr22	19296000	19296002	30.1	30	E032_monocyte	monocyte
chr22	19298000	19298002	21.9	74	E032_monocyte	monocyte
chr22	19300000	19300002	22.5	64	E032_monocyte	monocyte
